DateTime,Chuhsi
2020-10-03T00:00:00.0,2.2289220383755413
2020-10-03T01:00:00.0,2.4660414041601735
2020-10-03T02:00:00.0,2.7031607699448057
2020-10-03T03:00:00.0,2.8928562625725114
2020-10-03T04:00:00.0,2.940280135729438
2020-10-03T05:00:00.0,3.2722472478279223
2020-10-03T06:00:00.0,3.2722472478279223
2020-10-03T07:00:00.0,3.319671120984849
2020-10-03T08:00:00.0,3.224823374670996
2020-10-03T09:00:00.0,3.224823374670996
2020-10-03T10:00:00.0,2.987704008886364
2020-10-03T11:00:00.0,3.0351278820432905
2020-10-03T12:00:00.0,3.224823374670996
2020-10-03T13:00:00.0,3.2722472478279223
2020-10-03T14:00:00.0,3.1773995015140697
2020-10-03T15:00:00.0,3.509366613612554
2020-10-03T16:00:00.0,3.2722472478279223
2020-10-03T17:00:00.0,3.319671120984849
2020-10-03T18:00:00.0,2.7505846431017322
2020-10-03T19:00:00.0,2.987704008886364
2020-10-03T20:00:00.0,3.414518867298702
2020-10-03T21:00:00.0,3.4619427404556284
2020-10-03T22:00:00.0,3.414518867298702
2020-10-03T23:00:00.0,3.3670949941417754
2020-10-04T00:00:00.0,3.3670949941417754
2020-10-04T01:00:00.0,3.224823374670996
2020-10-04T02:00:00.0,3.319671120984849
2020-10-04T03:00:00.0,3.0825517552002166
2020-10-04T04:00:00.0,3.0825517552002166
2020-10-04T05:00:00.0,3.0825517552002166
2020-10-04T06:00:00.0,4.742387315692641
2020-10-04T07:00:00.0,4.220724710966451
2020-10-04T08:00:00.0,4.315572457280304
2020-10-04T09:00:00.0,3.983605345181818
2020-10-04T10:00:00.0,3.983605345181818
2020-10-04T11:00:00.0,3.983605345181818
2020-10-04T12:00:00.0,3.983605345181818
2020-10-04T13:00:00.0,4.552691823064936
2020-10-04T14:00:00.0,3.7464859793971867
2020-10-04T15:00:00.0,3.4619427404556284
2020-10-04T16:00:00.0,4.694963442535715
2020-10-04T17:00:00.0,2.323769784689394
2020-10-04T18:00:00.0,2.323769784689394
2020-10-04T19:00:00.0,2.276345911532468
2020-10-04T20:00:00.0,2.1814981652186147
2020-10-04T21:00:00.0,2.086650418904762
2020-10-04T22:00:00.0,1.944378799433983
2020-10-04T23:00:00.0,1.754683306806277
2020-10-05T00:00:00.0,1.754683306806277
2020-10-05T01:00:00.0,1.6598355604924244
2020-10-05T02:00:00.0,1.612411687335498
2020-10-05T03:00:00.0,1.612411687335498
2020-10-05T04:00:00.0,2.086650418904762
2020-10-05T05:00:00.0,2.3711936578463204
2020-10-05T06:00:00.0,3.6990621062402598
2020-10-05T07:00:00.0,3.8413337257110394
2020-10-05T08:00:00.0,3.8413337257110394
2020-10-05T09:00:00.0,3.414518867298702
2020-10-05T10:00:00.0,2.8928562625725114
2020-10-05T11:00:00.0,2.8928562625725114
2020-10-05T12:00:00.0,2.8928562625725114
2020-10-05T13:00:00.0,3.8413337257110394
2020-10-05T14:00:00.0,3.224823374670996
2020-10-05T15:00:00.0,3.129975628357143
2020-10-05T16:00:00.0,3.793909852554113
2020-10-05T17:00:00.0,2.5608891504740265
2020-10-05T18:00:00.0,2.608313023630953
2020-10-05T19:00:00.0,2.4660414041601735
2020-10-05T20:00:00.0,2.323769784689394
2020-10-05T21:00:00.0,2.1340742920616886
2020-10-05T22:00:00.0,1.944378799433983
2020-10-05T23:00:00.0,1.8495310531201299
