DateTime,Chuhsi
2020-10-03T00:00:00.0,26.790720240000006
2020-10-03T00:05:00.0,26.790720240000006
2020-10-03T00:10:00.0,26.790720240000006
2020-10-03T00:15:00.0,26.790720240000006
2020-10-03T00:20:00.0,26.790720240000006
2020-10-03T00:25:00.0,26.790720240000006
2020-10-03T00:30:00.0,26.790720240000006
2020-10-03T00:35:00.0,26.790720240000006
2020-10-03T00:40:00.0,26.790720240000006
2020-10-03T00:45:00.0,26.790720240000006
2020-10-03T00:50:00.0,26.790720240000006
2020-10-03T00:55:00.0,26.790720240000006
2020-10-03T01:00:00.0,26.790720240000006
2020-10-03T01:05:00.0,26.790720240000006
2020-10-03T01:10:00.0,26.790720240000006
2020-10-03T01:15:00.0,26.790720240000006
2020-10-03T01:20:00.0,26.790720240000006
2020-10-03T01:25:00.0,26.790720240000006
2020-10-03T01:30:00.0,26.790720240000006
2020-10-03T01:35:00.0,26.790720240000006
2020-10-03T01:40:00.0,26.790720240000006
2020-10-03T01:45:00.0,26.790720240000006
2020-10-03T01:50:00.0,26.790720240000006
2020-10-03T01:55:00.0,26.790720240000006
2020-10-03T02:00:00.0,26.790720240000006
2020-10-03T02:05:00.0,26.790720240000006
2020-10-03T02:10:00.0,26.790720240000006
2020-10-03T02:15:00.0,26.790720240000006
2020-10-03T02:20:00.0,26.790720240000006
2020-10-03T02:25:00.0,26.790720240000006
2020-10-03T02:30:00.0,26.790720240000006
2020-10-03T02:35:00.0,26.790720240000006
2020-10-03T02:40:00.0,26.790720240000006
2020-10-03T02:45:00.0,26.790720240000006
2020-10-03T02:50:00.0,26.790720240000006
2020-10-03T02:55:00.0,26.790720240000006
2020-10-03T03:00:00.0,26.790720240000006
2020-10-03T03:05:00.0,26.790720240000006
2020-10-03T03:10:00.0,26.790720240000006
2020-10-03T03:15:00.0,26.790720240000006
2020-10-03T03:20:00.0,26.790720240000006
2020-10-03T03:25:00.0,26.790720240000006
2020-10-03T03:30:00.0,26.790720240000006
2020-10-03T03:35:00.0,26.790720240000006
2020-10-03T03:40:00.0,26.790720240000006
2020-10-03T03:45:00.0,26.790720240000006
2020-10-03T03:50:00.0,26.790720240000006
2020-10-03T03:55:00.0,26.84514132000001
2020-10-03T04:00:00.0,26.84514132000001
2020-10-03T04:05:00.0,26.84514132000001
2020-10-03T04:10:00.0,26.84514132000001
2020-10-03T04:15:00.0,26.84514132000001
2020-10-03T04:20:00.0,26.84514132000001
2020-10-03T04:25:00.0,26.84514132000001
2020-10-03T04:30:00.0,26.84514132000001
2020-10-03T04:35:00.0,26.84514132000001
2020-10-03T04:40:00.0,26.84514132000001
2020-10-03T04:45:00.0,26.84514132000001
2020-10-03T04:50:00.0,26.84514132000001
2020-10-03T04:55:00.0,26.84514132000001
2020-10-03T05:00:00.0,26.84514132000001
2020-10-03T05:05:00.0,26.84514132000001
2020-10-03T05:10:00.0,26.84514132000001
2020-10-03T05:15:00.0,26.84514132000001
2020-10-03T05:20:00.0,26.84514132000001
2020-10-03T05:25:00.0,26.84514132000001
2020-10-03T05:30:00.0,26.84514132000001
2020-10-03T05:35:00.0,26.84514132000001
2020-10-03T05:40:00.0,26.84514132000001
2020-10-03T05:45:00.0,26.84514132000001
2020-10-03T05:50:00.0,26.84514132000001
2020-10-03T05:55:00.0,26.84514132000001
2020-10-03T06:00:00.0,26.790720240000006
2020-10-03T06:05:00.0,26.790720240000006
2020-10-03T06:10:00.0,25.90832130000003
2020-10-03T06:15:00.0,23.43780712999999
2020-10-03T06:20:00.0,23.20670339999999
2020-10-03T06:25:00.0,23.069972870000008
2020-10-03T06:30:00.0,22.732462560000002
2020-10-03T06:35:00.0,21.647257600000007
2020-10-03T06:40:00.0,19.983547469999987
2020-10-03T06:45:00.0,19.689702860000015
2020-10-03T06:50:00.0,19.034365959999977
2020-10-03T06:55:00.0,19.034365959999977
2020-10-03T07:00:00.0,18.86101877999998
2020-10-03T07:05:00.0,18.86101877999998
2020-10-03T07:10:00.0,15.73157934
2020-10-03T07:15:00.0,-0.24
2020-10-03T07:20:00.0,-0.24
2020-10-03T07:25:00.0,-0.24
2020-10-03T07:30:00.0,-0.24
2020-10-03T07:35:00.0,-0.24
2020-10-03T07:40:00.0,-0.24
2020-10-03T07:45:00.0,-0.24
2020-10-03T07:50:00.0,-0.24
2020-10-03T07:55:00.0,-0.24
2020-10-03T08:00:00.0,-0.24
2020-10-03T08:05:00.0,-0.24
2020-10-03T08:10:00.0,-0.24
2020-10-03T08:15:00.0,-0.24
2020-10-03T08:20:00.0,-0.24
2020-10-03T08:25:00.0,-0.24
2020-10-03T08:30:00.0,-0.24
2020-10-03T08:35:00.0,-0.24
2020-10-03T08:40:00.0,-0.24
2020-10-03T08:45:00.0,-0.24
2020-10-03T08:50:00.0,-0.24
2020-10-03T08:55:00.0,-0.24
2020-10-03T09:00:00.0,-0.24
2020-10-03T09:05:00.0,13.158666971166003
2020-10-03T09:10:00.0,13.158666971166003
2020-10-03T09:15:00.0,13.158666971166003
2020-10-03T09:20:00.0,15.73157934
2020-10-03T09:25:00.0,15.865319142821985
2020-10-03T09:30:00.0,15.865319142821985
2020-10-03T09:35:00.0,15.865319142821985
2020-10-03T09:40:00.0,15.865319142821985
2020-10-03T09:45:00.0,15.865319142821985
2020-10-03T09:50:00.0,15.865319142821985
2020-10-03T09:55:00.0,15.865319142821985
2020-10-03T10:00:00.0,19.034365959999977
2020-10-03T10:05:00.0,18.86101877999998
2020-10-03T10:10:00.0,19.034365959999977
2020-10-03T10:15:00.0,19.034365959999977
2020-10-03T10:20:00.0,19.034365959999977
2020-10-03T10:25:00.0,19.034365959999977
2020-10-03T10:30:00.0,19.034365959999977
2020-10-03T10:35:00.0,19.034365959999977
2020-10-03T10:40:00.0,19.034365959999977
2020-10-03T10:45:00.0,19.689702860000015
2020-10-03T10:50:00.0,19.689702860000015
2020-10-03T10:55:00.0,19.689702860000015
2020-10-03T11:00:00.0,19.689702860000015
2020-10-03T11:05:00.0,19.689702860000015
2020-10-03T11:10:00.0,19.983547469999987
2020-10-03T11:15:00.0,19.983547469999987
2020-10-03T11:20:00.0,19.689702860000015
2020-10-03T11:25:00.0,19.983547469999987
2020-10-03T11:30:00.0,19.689702860000015
2020-10-03T11:35:00.0,19.689702860000015
2020-10-03T11:40:00.0,19.689702860000015
2020-10-03T11:45:00.0,19.689702860000015
2020-10-03T11:50:00.0,19.983547469999987
2020-10-03T11:55:00.0,19.983547469999987
2020-10-03T12:00:00.0,19.983547469999987
2020-10-03T12:05:00.0,20.419029409999993
2020-10-03T12:10:00.0,20.419029409999993
2020-10-03T12:15:00.0,20.419029409999993
2020-10-03T12:20:00.0,20.419029409999993
2020-10-03T12:25:00.0,21.647257600000007
2020-10-03T12:30:00.0,21.647257600000007
2020-10-03T12:35:00.0,21.647257600000007
2020-10-03T12:40:00.0,22.516107489999992
2020-10-03T12:45:00.0,22.576973759999994
2020-10-03T12:50:00.0,22.576973759999994
2020-10-03T12:55:00.0,22.576973759999994
2020-10-03T13:00:00.0,21.647257600000007
2020-10-03T13:05:00.0,22.576973759999994
2020-10-03T13:10:00.0,22.576973759999994
2020-10-03T13:15:00.0,22.516107489999992
2020-10-03T13:20:00.0,22.576973759999994
2020-10-03T13:25:00.0,22.576973759999994
2020-10-03T13:30:00.0,22.732462560000002
2020-10-03T13:35:00.0,22.732462560000002
2020-10-03T13:40:00.0,22.732462560000002
2020-10-03T13:45:00.0,22.732462560000002
2020-10-03T13:50:00.0,22.968501350000015
2020-10-03T13:55:00.0,22.968501350000015
2020-10-03T14:00:00.0,21.647257600000007
2020-10-03T14:05:00.0,22.492853600000007
2020-10-03T14:10:00.0,22.576973759999994
2020-10-03T14:15:00.0,22.732462560000002
2020-10-03T14:20:00.0,22.968501350000015
2020-10-03T14:25:00.0,23.069972870000008
2020-10-03T14:30:00.0,23.128958999999988
2020-10-03T14:35:00.0,23.20670339999999
2020-10-03T14:40:00.0,23.20670339999999
2020-10-03T14:45:00.0,23.20670339999999
2020-10-03T14:50:00.0,23.43780712999999
2020-10-03T14:55:00.0,23.43780712999999
2020-10-03T15:00:00.0,22.732462560000002
2020-10-03T15:05:00.0,22.968501350000015
2020-10-03T15:10:00.0,22.968501350000015
2020-10-03T15:15:00.0,23.069972870000008
2020-10-03T15:20:00.0,23.128958999999988
2020-10-03T15:25:00.0,23.128958999999988
2020-10-03T15:30:00.0,23.20670339999999
2020-10-03T15:35:00.0,23.20670339999999
2020-10-03T15:40:00.0,23.43780712999999
2020-10-03T15:45:00.0,24.61741355
2020-10-03T15:50:00.0,24.61741355
2020-10-03T15:55:00.0,24.61741355
2020-10-03T16:00:00.0,25.90832130000003
2020-10-03T16:05:00.0,26.755735260000005
2020-10-03T16:10:00.0,26.790720240000006
2020-10-03T16:15:00.0,26.790720240000006
2020-10-03T16:20:00.0,26.84514132000001
2020-10-03T16:25:00.0,26.84514132000001
2020-10-03T16:30:00.0,26.84514132000001
2020-10-03T16:35:00.0,27.050616039999976
2020-10-03T16:40:00.0,27.050616039999976
2020-10-03T16:45:00.0,26.84514132000001
2020-10-03T16:50:00.0,26.84514132000001
2020-10-03T16:55:00.0,26.84514132000001
2020-10-03T17:00:00.0,26.84514132000001
2020-10-03T17:05:00.0,26.84514132000001
2020-10-03T17:10:00.0,26.84514132000001
2020-10-03T17:15:00.0,26.84514132000001
2020-10-03T17:20:00.0,26.790720240000006
2020-10-03T17:25:00.0,26.790720240000006
2020-10-03T17:30:00.0,26.790720240000006
2020-10-03T17:35:00.0,26.790720240000006
2020-10-03T17:40:00.0,26.790720240000006
2020-10-03T17:45:00.0,26.755735260000005
2020-10-03T17:50:00.0,26.755735260000005
2020-10-03T17:55:00.0,26.755735260000005
2020-10-03T18:00:00.0,26.790720240000006
2020-10-03T18:05:00.0,26.755735260000005
2020-10-03T18:10:00.0,26.755735260000005
2020-10-03T18:15:00.0,26.755735260000005
2020-10-03T18:20:00.0,26.755735260000005
2020-10-03T18:25:00.0,26.755735260000005
2020-10-03T18:30:00.0,26.790720240000006
2020-10-03T18:35:00.0,26.790720240000006
2020-10-03T18:40:00.0,26.790720240000006
2020-10-03T18:45:00.0,26.790720240000006
2020-10-03T18:50:00.0,26.790720240000006
2020-10-03T18:55:00.0,26.790720240000006
2020-10-03T19:00:00.0,26.790720240000006
2020-10-03T19:05:00.0,26.790720240000006
2020-10-03T19:10:00.0,26.790720240000006
2020-10-03T19:15:00.0,26.790720240000006
2020-10-03T19:20:00.0,26.790720240000006
2020-10-03T19:25:00.0,26.755735260000005
2020-10-03T19:30:00.0,26.755735260000005
2020-10-03T19:35:00.0,26.755735260000005
2020-10-03T19:40:00.0,26.755735260000005
2020-10-03T19:45:00.0,26.755735260000005
2020-10-03T19:50:00.0,26.32425384
2020-10-03T19:55:00.0,26.32425384
2020-10-03T20:00:00.0,26.32425384
2020-10-03T20:05:00.0,25.90832130000003
2020-10-03T20:10:00.0,25.90832130000003
