DateTime,Chuhsi
2020-10-03T00:00:00.0,3.43629337638346
2020-10-03T01:00:00.0,3.3565701180463834
2020-10-03T02:00:00.0,3.2943381057647847
2020-10-03T03:00:00.0,3.2905636789843915
2020-10-03T04:00:00.0,3.3179973175345645
2020-10-03T05:00:00.0,3.3914605509675755
2020-10-03T06:00:00.0,3.4512069651254995
2020-10-03T07:00:00.0,3.6591686748061663
2020-10-03T08:00:00.0,3.9654495991565777
2020-10-03T09:00:00.0,4.219440903720082
2020-10-03T10:00:00.0,4.403651342441203
2020-10-03T11:00:00.0,4.492028164616255
2020-10-03T12:00:00.0,4.462200987132174
2020-10-03T13:00:00.0,4.42353612743059
2020-10-03T14:00:00.0,4.384963326918771
2020-10-03T15:00:00.0,4.31278892214248
2020-10-03T16:00:00.0,4.234354492462122
2020-10-03T17:00:00.0,4.287840881715981
2020-10-03T18:00:00.0,4.54431778440316
2020-10-03T19:00:00.0,4.434767348582003
2020-10-03T20:00:00.0,4.2181520750633625
2020-10-03T21:00:00.0,3.9529295493484446
2020-10-03T22:00:00.0,3.6952558771943123
2020-10-03T23:00:00.0,3.5047854135691243
2020-10-04T00:00:00.0,3.3840037565965555
2020-10-04T01:00:00.0,3.3179973175345645
2020-10-04T02:00:00.0,3.2694821245280514
2020-10-04T03:00:00.0,3.260736501500312
2020-10-04T04:00:00.0,3.254476476596246
2020-10-04T05:00:00.0,3.2831068846133715
2020-10-04T06:00:00.0,3.2855924827370453
2020-10-04T07:00:00.0,3.403888541585942
2020-10-04T08:00:00.0,3.5570750333560306
2020-10-04T09:00:00.0,3.7624590857232567
2020-10-04T10:00:00.0,3.8931831351905197
2020-10-04T11:00:00.0,3.940501558730079
2020-10-04T12:00:00.0,3.9554151474721175
2020-10-04T13:00:00.0,3.966646368623531
2020-10-04T14:00:00.0,3.9579007455957913
2020-10-04T15:00:00.0,3.972906393527597
2020-10-04T16:00:00.0,3.986531153612917
2020-10-04T17:00:00.0,4.160891259029111
2020-10-04T18:00:00.0,4.392420121289791
2020-10-04T19:00:00.0,4.325216912760847
2020-10-04T20:00:00.0,4.106116041118533
2020-10-04T21:00:00.0,3.8620671290497204
2020-10-04T22:00:00.0,3.6080758244862148
2020-10-04T23:00:00.0,3.4399757439740872
2020-10-05T00:00:00.0,3.34662772555169
2020-10-05T01:00:00.0,3.3030837287925245
2020-10-05T02:00:00.0,3.304280498259478
2020-10-05T03:00:00.0,3.3416565293043434
2020-10-05T04:00:00.0,3.493554192417712
2020-10-05T05:00:00.0,3.793575091864056
2020-10-05T06:00:00.0,3.9965656052973757
2020-10-05T07:00:00.0,4.33515930525554
2020-10-05T08:00:00.0,4.764707484702193
2020-10-05T09:00:00.0,5.112046807688096
2020-10-05T10:00:00.0,5.415842133914832
2020-10-05T11:00:00.0,5.6213182454718265
2020-10-05T12:00:00.0,5.771927079928475
2020-10-05T13:00:00.0,5.8640783288839184
2020-10-05T14:00:00.0,5.8417079457708585
2020-10-05T15:00:00.0,5.638717432337538
2020-10-05T16:00:00.0,5.271401265172485
2020-10-05T17:00:00.0,5.014924362485305
2020-10-05T18:00:00.0,5.207972483423932
2020-10-05T19:00:00.0,5.029930010417111
2020-10-05T20:00:00.0,4.612809821588824
2020-10-05T21:00:00.0,4.134746449135659
2020-10-05T22:00:00.0,3.7500310951048905
2020-10-05T23:00:00.0,3.501010986788732
