DateTime,MaxPower
2020-10-01T00:00:00.0,0.0
2020-10-01T00:05:00.0,0.0
2020-10-01T00:10:00.0,0.0
2020-10-01T00:15:00.0,0.0
2020-10-01T00:20:00.0,0.0
2020-10-01T00:25:00.0,0.0
2020-10-01T00:30:00.0,0.0
2020-10-01T00:35:00.0,0.0
2020-10-01T00:40:00.0,0.0
2020-10-01T00:45:00.0,0.0
2020-10-01T00:50:00.0,0.0
2020-10-01T00:55:00.0,0.0
2020-10-01T01:00:00.0,0.0
2020-10-01T01:05:00.0,0.0
2020-10-01T01:10:00.0,0.0
2020-10-01T01:15:00.0,0.0
2020-10-01T01:20:00.0,0.0
2020-10-01T01:25:00.0,0.0
2020-10-01T01:30:00.0,0.0
2020-10-01T01:35:00.0,0.0
2020-10-01T01:40:00.0,0.0
2020-10-01T01:45:00.0,0.0
2020-10-01T01:50:00.0,0.0
2020-10-01T01:55:00.0,0.0
2020-10-01T02:00:00.0,0.0
2020-10-01T02:05:00.0,0.0
2020-10-01T02:10:00.0,0.0
2020-10-01T02:15:00.0,0.0
2020-10-01T02:20:00.0,0.0
2020-10-01T02:25:00.0,0.0
2020-10-01T02:30:00.0,0.0
2020-10-01T02:35:00.0,0.0
2020-10-01T02:40:00.0,0.0
2020-10-01T02:45:00.0,0.0
2020-10-01T02:50:00.0,0.0
2020-10-01T02:55:00.0,0.0
2020-10-01T03:00:00.0,0.0
2020-10-01T03:05:00.0,0.0
2020-10-01T03:10:00.0,0.0
2020-10-01T03:15:00.0,0.0
2020-10-01T03:20:00.0,0.0
2020-10-01T03:25:00.0,0.0
2020-10-01T03:30:00.0,0.0
2020-10-01T03:35:00.0,0.0
2020-10-01T03:40:00.0,0.0
2020-10-01T03:45:00.0,0.0
2020-10-01T03:50:00.0,0.0
2020-10-01T03:55:00.0,0.0
2020-10-01T04:00:00.0,0.0
2020-10-01T04:05:00.0,0.0
2020-10-01T04:10:00.0,0.0
2020-10-01T04:15:00.0,0.0
2020-10-01T04:20:00.0,0.0
2020-10-01T04:25:00.0,0.0
2020-10-01T04:30:00.0,0.0
2020-10-01T04:35:00.0,0.0
2020-10-01T04:40:00.0,0.0
2020-10-01T04:45:00.0,0.0
2020-10-01T04:50:00.0,0.0
2020-10-01T04:55:00.0,0.0
2020-10-01T05:00:00.0,0.0
2020-10-01T05:05:00.0,0.0
2020-10-01T05:10:00.0,0.0
2020-10-01T05:15:00.0,0.0
2020-10-01T05:20:00.0,0.0
2020-10-01T05:25:00.0,0.0
2020-10-01T05:30:00.0,0.0
2020-10-01T05:35:00.0,0.0
2020-10-01T05:40:00.0,0.0
2020-10-01T05:45:00.0,0.0
2020-10-01T05:50:00.0,0.005999999999999999
2020-10-01T05:55:00.0,0.374
2020-10-01T06:00:00.0,0.5079999999999999
2020-10-01T06:05:00.0,0.6379999999999999
2020-10-01T06:10:00.0,0.742
2020-10-01T06:15:00.0,0.83
2020-10-01T06:20:00.0,0.9059999999999998
2020-10-01T06:25:00.0,0.97
2020-10-01T06:30:00.0,1.02
2020-10-01T06:35:00.0,1.062
2020-10-01T06:40:00.0,1.1159999999999999
2020-10-01T06:45:00.0,1.17
2020-10-01T06:50:00.0,1.224
2020-10-01T06:55:00.0,1.268
2020-10-01T07:00:00.0,1.3059999999999998
2020-10-01T07:05:00.0,1.3479999999999999
2020-10-01T07:10:00.0,1.3880000000000001
2020-10-01T07:15:00.0,1.426
2020-10-01T07:20:00.0,1.464
2020-10-01T07:25:00.0,1.504
2020-10-01T07:30:00.0,1.5359999999999998
2020-10-01T07:35:00.0,1.5619999999999998
