DateTime,MaxPower
2020-10-01T00:00:00.0,1.3247761192701755
2020-10-01T00:05:00.0,1.32029379377193
2020-10-01T00:10:00.0,1.3217879026421053
2020-10-01T00:15:00.0,1.3153134323543858
2020-10-01T00:20:00.0,1.3093369990982457
2020-10-01T00:25:00.0,1.3043566376807016
2020-10-01T00:30:00.0,1.3003723492140349
2020-10-01T00:35:00.0,1.2953919877964912
2020-10-01T00:40:00.0,1.2889175175087717
2020-10-01T00:45:00.0,1.2849332290421052
2020-10-01T00:50:00.0,1.2819450113017543
2020-10-01T00:55:00.0,1.281446975382456
2020-10-01T01:00:00.0,1.2699921447894735
2020-10-01T01:05:00.0,1.2625216026631578
2020-10-01T01:10:00.0,1.2570432053263156
2020-10-01T01:15:00.0,1.2490746272807018
2020-10-01T01:20:00.0,1.2440942658631577
2020-10-01T01:25:00.0,1.238117831494737
2020-10-01T01:30:00.0,1.2316433623192982
2020-10-01T01:35:00.0,1.2261649649824562
2020-10-01T01:40:00.0,1.219690494694737
2020-10-01T01:45:00.0,1.2142120973578947
2020-10-01T01:50:00.0,1.206741555231579
2020-10-01T01:55:00.0,1.201761193814035
2020-10-01T02:00:00.0,1.1942906516877192
2020-10-01T02:05:00.0,1.1898083273017543
2020-10-01T02:10:00.0,1.1858240377228069
2020-10-01T02:15:00.0,1.1818397481438596
2020-10-01T02:20:00.0,1.1808436763052632
2020-10-01T02:25:00.0,1.1773574237578948
2020-10-01T02:30:00.0,1.1723770623403509
2020-10-01T02:35:00.0,1.1738711700982454
2020-10-01T02:40:00.0,1.1723770623403509
2020-10-01T02:45:00.0,1.1708829534701752
2020-10-01T02:50:00.0,1.1698868816315788
2020-10-01T02:55:00.0,1.1713809893894738
2020-10-01T03:00:00.0,1.1718790264210526
2020-10-01T03:05:00.0,1.1683927727614032
2020-10-01T03:10:00.0,1.167894736842105
2020-10-01T03:15:00.0,1.1688908086807017
2020-10-01T03:20:00.0,1.1718790264210526
2020-10-01T03:25:00.0,1.1798476044666666
2020-10-01T03:30:00.0,1.1853260018035088
2020-10-01T03:35:00.0,1.1878161825122808
2020-10-01T03:40:00.0,1.1927965439298245
2020-10-01T03:45:00.0,1.2007651219754387
2020-10-01T03:50:00.0,1.2032553026842103
2020-10-01T03:55:00.0,1.206741555231579
2020-10-01T04:00:00.0,1.220188530614035
2020-10-01T04:05:00.0,1.2261649649824562
2020-10-01T04:10:00.0,1.2311453263999999
2020-10-01T04:15:00.0,1.236623723736842
2020-10-01T04:20:00.0,1.2440942658631577
2020-10-01T04:25:00.0,1.2515648079894734
2020-10-01T04:30:00.0,1.2600314219543858
2020-10-01T04:35:00.0,1.265509819291228
2020-10-01T04:40:00.0,1.2729803614175437
2020-10-01T04:45:00.0,1.2799528676245615
2020-10-01T04:50:00.0,1.2849332290421052
2020-10-01T04:55:00.0,1.2874234097508772
2020-10-01T05:00:00.0,1.297882168505263
2020-10-01T05:05:00.0,1.302862529922807
2020-10-01T05:10:00.0,1.3063487824701754
2020-10-01T05:15:00.0,1.3113291438877193
2020-10-01T05:20:00.0,1.3153134323543858
2020-10-01T05:25:00.0,1.3207918308035087
2020-10-01T05:30:00.0,1.3257721922210528
2020-10-01T05:35:00.0,1.3302545166070174
2020-10-01T05:40:00.0,1.3362309509754386
2020-10-01T05:45:00.0,1.3402152394421052
2020-10-01T05:50:00.0,1.3367289868947367
2020-10-01T05:55:00.0,1.3317486254771929
2020-10-01T06:00:00.0,1.3312505895578945
2020-10-01T06:05:00.0,1.3327446973157895
2020-10-01T06:10:00.0,1.334238806185965
2020-10-01T06:15:00.0,1.3412113123929825
2020-10-01T06:20:00.0,1.342207384231579
2020-10-01T06:25:00.0,1.342207384231579
2020-10-01T06:30:00.0,1.3402152394421052
2020-10-01T06:35:00.0,1.3427054201508772
2020-10-01T06:40:00.0,1.345195600859649
2020-10-01T06:45:00.0,1.3511720341157896
2020-10-01T06:50:00.0,1.3546582877754387
2020-10-01T06:55:00.0,1.3666111542877193
2020-10-01T07:00:00.0,1.393007070245614
2020-10-01T07:05:00.0,1.4054579737894737
2020-10-01T07:10:00.0,1.4179088762210525
2020-10-01T07:15:00.0,1.4273715631368422
2020-10-01T07:20:00.0,1.4363362141333333
2020-10-01T07:25:00.0,1.4477910447263158
2020-10-01T07:30:00.0,1.4607399841894737
2020-10-01T07:35:00.0,1.4707007070245615
2020-10-01T07:40:00.0,1.4791673209894738
2020-10-01T07:45:00.0,1.4901241167754387
2020-10-01T07:50:00.0,1.4970966218701753
2020-10-01T07:55:00.0,1.5075553806245612
2020-10-01T08:00:00.0,1.515025922750877
2020-10-01T08:05:00.0,1.5254846815052632
2020-10-01T08:10:00.0,1.5319591517929825
2020-10-01T08:15:00.0,1.5374375491298247
2020-10-01T08:20:00.0,1.543912018305263
2020-10-01T08:25:00.0,1.548892379722807
2020-10-01T08:30:00.0,1.5548688140912281
2020-10-01T08:35:00.0,1.561841319185965
2020-10-01T08:40:00.0,1.565327572845614
2020-10-01T08:45:00.0,1.5663236446842106
